"id","product_code","unit_price","category","stock_sold","sale","salesman_name","customer_name","customer_gender","age","location_customer","location_shop","datetime"
728,"Product XC61",5,"Toys",16,80,"Em Oxtaby","Rhoda Kimbell","Female",30,"87 Farragut Parkway","El Paso",2020-07-13 04:00:00
729,"Product XC54",12,"Electronics",5,60,"Boyce Krikorian","Vaughn Gages","Male",41,"3016 Oak Valley Alley","Charleston",2021-10-17 19:30:00
730,"Product XC49",40,"Food",25,1000,"Antonetta Tindall","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2022-04-26 12:30:00
731,"Product XC54",12,"Electronics",16,192,"Chris Andreone","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2020-09-09 18:30:00
732,"Product XC27",25,"Health",22,550,"Chris Andreone","Jaymee Goghin","Female",54,"87 Farragut Parkway","El Paso",2019-12-23 08:00:00
733,"Product XC35",15,"Furniture",19,285,"Chris Andreone","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2022-12-06 18:00:00
734,"Product XC34",12,"Electronics",17,204,"Goddard Twiddy","Anet Dunham","Female",19,"6 Walton Street","Peoria",2021-09-27 06:00:00
735,"Product XC08",30,"Automotive",25,750,"Oran Eustis","Carie Prendergrast","Female",28,"0454 Grover Parkway","Peoria",2019-07-12 06:00:00
736,"Product XC66",20,"Food",6,120,"Ingelbert Boliver","Arnold Matteucci","Male",25,"0454 Grover Parkway","Peoria",2019-10-12 23:00:00
737,"Product XC25",15,"Fashion",17,255,"Gorden Woolis","Stormie Mattedi","Female",33,"0204 Chive Road","Charleston",2018-09-24 07:00:00
738,NA,NA,NA,NA,NA,"Mireille Stott",NA,NA,NA,"52436 Jenifer Court","Boise",2018-12-22 13:00:00
739,"Product XC40",50,"Furniture",6,300,"Chris Andreone","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2018-04-01 22:30:00
740,"Product XC53",10,"Automotive",9,90,"Gorden Woolis","Florri Gonnin","Female",57,"7 Spaight Crossing","Charleston",2022-04-02 06:30:00
741,"Product XC35",15,"Automotive",24,360,"Goddard Twiddy","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2020-03-28 11:00:00
742,"Product XC02",8,"Health",21,168,"Marlowe Cheshir","Jacklin Grob","Female",24,"627 Surrey Way","Boise",2021-01-02 23:00:00
743,"Product XC21",5,"Fashion",23,115,"Theressa Orbine","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2018-06-18 15:00:00
744,"Product XC80",50,"Electronics",6,300,"Chris Andreone","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2019-10-21 02:30:00
745,"Product XC23",10,"Beauty",3,30,"Mireille Stott","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2019-08-25 15:30:00
746,"Product XC26",20,"Furniture",11,220,"Boyce Krikorian","Wyn Garmey","Male",44,"69745 Butternut Plaza","Charleston",2019-09-16 09:30:00
747,"Product XC54",12,"Health",13,156,"Antonetta Tindall","Marcia Connikie","Female",53,"347 Tennessee Junction","Baltimore",2019-12-29 22:00:00
748,"Product XC14",12,"Fashion",18,216,"Bank Chataignier","Christiano Corssen","Male",18,"7 Spaight Crossing","Charleston",2018-03-09 09:00:00
749,"Product XC69",40,"Beauty",7,280,"Antonetta Tindall","Kendra Cullinan","Female",56,"9259 Clemons Plaza","Baltimore",2018-02-05 03:00:00
750,NA,NA,NA,NA,NA,"Mireille Stott",NA,NA,NA,"65 Helena Way","Boise",2018-05-26 20:30:00
751,"Product XC28",30,"Fashion",8,240,"Antonetta Tindall","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2020-11-20 02:30:00
752,"Product XC28",30,"Food",9,270,"Jeannette Willavoys","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2019-01-22 05:30:00
753,"Product XC60",50,"Fashion",21,1050,"Cullin Shorte","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2018-12-05 00:00:00
754,"Product XC18",30,"Furniture",13,390,"Kellina Sayward","Bridgette Sleney","Female",54,"24288 Larry Alley","Boise",2021-10-01 23:30:00
755,"Product XC30",50,"Fashion",17,850,"Gerek Musterd","Pernell Laydel","Male",46,"04 Holy Cross Road","Midland",2022-09-10 18:30:00
756,"Product XC36",20,"Furniture",6,120,"Jeannette Willavoys","Kendra Cullinan","Female",56,"9259 Clemons Plaza","Baltimore",2020-08-02 08:00:00
757,"Product XC45",15,"Automotive",3,45,"Jeannette Willavoys","Sherwin Lavelle","Male",55,"42302 Erie Point","Baltimore",2022-07-09 20:30:00
758,"Product XC63",10,"Fashion",17,170,"Kellina Sayward","Waite Olford","Male",29,"24288 Larry Alley","Boise",2019-01-30 21:00:00
759,"Product XC51",5,"Beauty",5,25,"Theressa Orbine","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2018-03-26 20:00:00
760,"Product XC08",30,"Beauty",16,480,"Antonetta Tindall","Murial Baudinelli","Female",31,"69139 Dahle Drive","Baltimore",2021-04-13 20:30:00
761,"Product XC07",25,"Toys",4,100,"Cullin Shorte","Randi Leighton","Male",37,"69139 Dahle Drive","Baltimore",2020-09-28 09:00:00
762,"Product XC27",25,"Beauty",16,400,"Marlowe Cheshir","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2018-12-15 17:00:00
763,"Product XC38",30,"Fashion",8,240,"Em Oxtaby","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2021-12-20 17:00:00
764,"Product XC66",20,"Food",13,260,"Oran Eustis","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2018-09-09 07:30:00
765,"Product XC41",5,"Toys",20,100,"Nanine Sandercock","Jacquetta Ibbitt","Female",42,"04 Holy Cross Road","Midland",2019-04-30 08:30:00
766,"Product XC24",12,"Furniture",11,132,"Gerek Musterd","Lenore Wakes","Female",39,"91659 Rutledge Plaza","Midland",2022-11-07 06:30:00
767,"Product XC27",25,"Furniture",10,250,"Gorden Woolis","Guy Pittford","Male",29,"69745 Butternut Plaza","Charleston",2021-01-17 02:30:00
768,"Product XC20",50,"Health",8,400,"Jeannette Willavoys","Simon Land","Male",38,"42302 Erie Point","Baltimore",2022-10-29 11:00:00
769,"Product XC10",50,"Electronics",15,750,"Ingelbert Boliver","Anet Dunham","Female",19,"6 Walton Street","Peoria",2018-02-17 10:00:00
770,"Product XC04",12,"Health",18,216,"Goddard Twiddy","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2021-10-23 08:30:00
771,"Product XC73",10,"Health",23,230,"Bank Chataignier","Carly Janeczek","Female",20,"3016 Oak Valley Alley","Charleston",2019-02-23 11:30:00
772,"Product XC22",8,"Beauty",4,32,"Cullin Shorte","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2021-10-28 10:00:00
773,"Product XC13",10,"Electronics",17,170,"Mireille Stott","Jacklin Grob","Female",24,"627 Surrey Way","Boise",2022-12-24 19:30:00
774,"Product XC54",12,"Health",3,36,"Jeannette Willavoys","Zaria Staddart","Female",54,"9259 Clemons Plaza","Baltimore",2021-05-19 06:00:00
775,"Product XC10",50,"Automotive",16,800,"Goddard Twiddy","Lois Skillings","Female",32,"703 Harbort Terrace","Peoria",2022-03-15 11:30:00
776,"Product XC26",20,"Health",16,320,"Em Oxtaby","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2020-10-28 05:30:00
777,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"65 Helena Way","Boise",2018-06-04 19:00:00
778,"Product XC78",30,"Toys",6,180,"Nanine Sandercock","Fiorenze Barks","Female",33,"04 Holy Cross Road","Midland",2022-08-22 13:00:00
779,"Product XC63",10,"Electronics",19,190,"Ingelbert Boliver","Anet Dunham","Female",19,"6 Walton Street","Peoria",2020-09-13 18:00:00
780,"Product XC26",20,"Health",18,360,"Emlynne Filipson","Ailis Brabham","Female",34,"38525 Dorton Alley","Midland",2019-03-14 07:00:00
781,"Product XC35",15,"Beauty",6,90,"Cullin Shorte","Lynda Dooley","Female",41,"42302 Erie Point","Baltimore",2018-11-29 11:30:00
782,"Product XC31",5,"Fashion",8,40,"Emlynne Filipson","Ailis Brabham","Female",34,"38525 Dorton Alley","Midland",2022-09-01 23:30:00
783,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"65 Helena Way","Boise",2018-11-12 06:00:00
784,"Product XC34",12,"Beauty",7,84,"Gerek Musterd","Oby Liggett","Male",21,"91659 Rutledge Plaza","Midland",2020-07-02 23:30:00
785,"Product XC06",20,"Health",15,300,"Em Oxtaby","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2018-06-17 07:00:00
786,"Product XC46",20,"Furniture",18,360,"Boyce Krikorian","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2018-12-06 01:00:00
787,"Product XC16",20,"Automotive",6,120,"Gorden Woolis","Florri Gonnin","Female",57,"7 Spaight Crossing","Charleston",2021-03-21 07:30:00
788,"Product XC11",5,"Beauty",5,25,"Boyce Krikorian","Tonye Pipe","Female",64,"3016 Oak Valley Alley","Charleston",2018-09-30 00:30:00
789,"Product XC24",12,"Electronics",13,156,"Theressa Orbine","Rhoda Kimbell","Female",30,"87 Farragut Parkway","El Paso",2020-10-14 00:30:00
790,"Product XC30",50,"Food",7,350,"Marlowe Cheshir","Reginauld Doxsey","Male",53,"3 Randy Plaza","Boise",2021-06-27 07:30:00
791,"Product XC28",30,"Beauty",24,720,"Cullin Shorte","Zaria Staddart","Female",54,"9259 Clemons Plaza","Baltimore",2020-12-19 22:00:00
792,"Product XC24",12,"Beauty",21,252,"Chris Andreone","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2020-06-28 09:30:00
793,"Product XC54",12,"Beauty",15,180,"Ingelbert Boliver","Abigael Anglish","Female",29,"8064 Menomonie Alley","Peoria",2021-05-24 22:30:00
794,"Product XC30",50,"Furniture",14,700,"Gerek Musterd","Pernell Laydel","Male",46,"04 Holy Cross Road","Midland",2019-08-13 20:30:00
795,NA,NA,NA,NA,NA,"Marlowe Cheshir",NA,NA,NA,"65 Helena Way","Boise",2021-04-11 12:30:00
796,"Product XC39",40,"Automotive",14,560,"Chris Andreone","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2020-12-27 09:00:00
797,"Product XC78",30,"Electronics",3,90,"Marlowe Cheshir","Alyce Mariner","Female",59,"627 Surrey Way","Boise",2019-06-11 03:00:00
798,"Product XC42",8,"Fashion",10,80,"Nanine Sandercock","Eddie Moretto","Male",44,"38525 Dorton Alley","Midland",2022-10-10 11:30:00
799,"Product XC02",8,"Automotive",16,128,"Emlynne Filipson","Jacquetta Ibbitt","Female",42,"04 Holy Cross Road","Midland",2020-05-02 18:30:00
800,"Product XC12",8,"Furniture",6,48,"Oran Eustis","Boycey Ocurran","Male",23,"8064 Menomonie Alley","Peoria",2022-02-14 21:00:00
801,"Product XC63",10,"Fashion",10,100,"Em Oxtaby","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2020-09-24 14:30:00
802,"Product XC04",12,"Electronics",24,288,"Mireille Stott","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2022-08-30 17:00:00
803,"Product XC33",10,"Furniture",9,90,"Cullin Shorte","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2018-07-20 12:00:00
804,"Product XC66",20,"Automotive",22,440,"Goddard Twiddy","Anet Dunham","Female",19,"6 Walton Street","Peoria",2018-05-07 14:30:00
805,"Product XC36",20,"Fashion",23,460,"Em Oxtaby","Felisha Gatiss","Female",48,"117 Farmco Drive","El Paso",2020-12-07 21:00:00
806,"Product XC01",5,"Fashion",17,85,"Kellina Sayward","Fidelity Deporte","Female",25,"627 Surrey Way","Boise",2020-04-29 22:30:00
807,"Product XC66",20,"Beauty",7,140,"Nanine Sandercock","Sydney Axelbee","Male",20,"58688 Atwood Circle","Midland",2020-01-30 05:30:00
808,"Product XC59",40,"Electronics",20,800,"Marlowe Cheshir","Reginauld Doxsey","Male",53,"3 Randy Plaza","Boise",2022-07-16 03:30:00
809,"Product XC21",5,"Beauty",9,45,"Boyce Krikorian","Audie Salliere","Female",58,"52543 Mallard Place","Charleston",2018-11-20 20:00:00
810,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"65 Helena Way","Boise",2020-03-31 00:30:00
811,"Product XC27",25,"Automotive",17,425,"Kellina Sayward","Reginauld Doxsey","Male",53,"3 Randy Plaza","Boise",2021-08-13 00:00:00
812,"Product XC26",20,"Food",3,60,"Gerek Musterd","Eddie Moretto","Male",44,"38525 Dorton Alley","Midland",2018-03-29 07:00:00
813,"Product XC41",5,"Toys",18,90,"Bank Chataignier","Maren Dickie","Female",49,"7 Spaight Crossing","Charleston",2021-11-16 13:00:00
814,"Product XC06",20,"Furniture",6,120,"Gerek Musterd","Evangeline De Robertis","Female",35,"597 Miller Way","Midland",2022-11-02 14:30:00
815,"Product XC77",25,"Furniture",25,625,"Gerek Musterd","Lenore Wakes","Female",39,"91659 Rutledge Plaza","Midland",2020-01-31 12:30:00
816,"Product XC45",15,"Fashion",14,210,"Jeannette Willavoys","Murial Baudinelli","Female",31,"69139 Dahle Drive","Baltimore",2018-12-13 07:00:00
817,"Product XC54",12,"Food",8,96,"Gorden Woolis","Eugene Darree","Male",28,"52543 Mallard Place","Charleston",2018-06-21 04:30:00
818,"Product XC07",25,"Beauty",8,200,"Chris Andreone","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2022-06-01 15:00:00
819,"Product XC47",25,"Food",15,375,"Marlowe Cheshir","Waite Olford","Male",29,"24288 Larry Alley","Boise",2020-07-26 09:00:00
820,"Product XC79",40,"Toys",22,880,"Kellina Sayward","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2022-07-01 02:00:00
821,"Product XC63",10,"Fashion",3,30,"Cullin Shorte","Kendra Cullinan","Female",56,"9259 Clemons Plaza","Baltimore",2019-07-22 02:00:00
822,"Product XC39",40,"Fashion",12,480,"Emlynne Filipson","Oby Liggett","Male",21,"91659 Rutledge Plaza","Midland",2020-09-17 10:00:00
823,NA,NA,NA,NA,NA,"Mireille Stott",NA,NA,NA,"65 Helena Way","Boise",2020-12-05 09:30:00
824,"Product XC18",30,"Electronics",5,150,"Boyce Krikorian","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2019-10-27 19:00:00
825,"Product XC66",20,"Toys",8,160,"Oran Eustis","Ring Gerb","Male",39,"703 Harbort Terrace","Peoria",2022-02-01 23:00:00
826,"Product XC22",8,"Toys",17,136,"Cullin Shorte","Kendra Cullinan","Female",56,"9259 Clemons Plaza","Baltimore",2019-05-15 18:30:00
827,"Product XC51",5,"Automotive",21,105,"Theressa Orbine","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2018-05-28 02:00:00
828,"Product XC14",12,"Automotive",9,108,"Gorden Woolis","Dimitry Joselovitch","Male",23,"0204 Chive Road","Charleston",2020-12-28 00:30:00
829,"Product XC60",50,"Furniture",18,900,"Chris Andreone","Tani Clyma","Female",52,"117 Farmco Drive","El Paso",2019-06-25 05:00:00
830,"Product XC42",8,"Food",12,96,"Bank Chataignier","Tonye Pipe","Female",64,"3016 Oak Valley Alley","Charleston",2021-12-27 06:30:00
831,NA,NA,NA,NA,NA,"Mireille Stott",NA,NA,NA,"65 Helena Way","Boise",2020-10-01 01:00:00
832,"Product XC57",25,"Fashion",16,400,"Jeannette Willavoys","Kendra Cullinan","Female",56,"9259 Clemons Plaza","Baltimore",2020-08-07 08:30:00
833,"Product XC17",25,"Electronics",20,500,"Emlynne Filipson","Charis Edney","Female",56,"651 Mariners Cove Place","Midland",2018-02-22 08:30:00
834,"Product XC32",8,"Beauty",11,88,"Em Oxtaby","Tonnie Derisly","Male",57,"117 Farmco Drive","El Paso",2019-11-11 17:00:00
835,"Product XC70",50,"Automotive",22,1100,"Theressa Orbine","Maxi Fendlow","Female",48,"15917 Fremont Crossing","El Paso",2018-05-11 13:30:00
836,"Product XC40",50,"Automotive",22,1100,"Cullin Shorte","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2018-04-21 18:30:00
837,"Product XC45",15,"Toys",8,120,"Nanine Sandercock","Mireielle Hymus","Female",37,"597 Miller Way","Midland",2022-11-09 13:30:00
838,"Product XC54",12,"Food",10,120,"Em Oxtaby","Zelma Frarey","Female",26,"87 Farragut Parkway","El Paso",2020-05-15 01:00:00
839,NA,NA,NA,NA,NA,"Marlowe Cheshir",NA,NA,NA,"65 Helena Way","Boise",2021-01-31 16:00:00
840,"Product XC10",50,"Health",18,900,"Antonetta Tindall","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2022-09-02 05:00:00
841,"Product XC60",50,"Electronics",7,350,"Emlynne Filipson","Gifford Theakston","Male",30,"597 Miller Way","Midland",2018-11-24 14:00:00
842,"Product XC37",25,"Electronics",4,100,"Em Oxtaby","Tonnie Derisly","Male",57,"117 Farmco Drive","El Paso",2019-05-30 12:30:00
843,"Product XC62",8,"Automotive",18,144,"Ingelbert Boliver","Phillie Bolzen","Female",39,"1136 Bunker Hill Hill","Peoria",2019-03-08 07:00:00
844,"Product XC66",20,"Food",5,100,"Boyce Krikorian","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2019-07-24 18:30:00
845,"Product XC79",40,"Food",19,760,"Cullin Shorte","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2018-12-15 14:00:00
846,"Product XC29",40,"Health",10,400,"Jeannette Willavoys","Zaria Staddart","Female",54,"9259 Clemons Plaza","Baltimore",2020-01-17 02:30:00
847,"Product XC27",25,"Beauty",3,75,"Theressa Orbine","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2022-07-11 04:00:00
848,NA,NA,NA,NA,NA,"Marlowe Cheshir",NA,NA,NA,"52436 Jenifer Court","Boise",2022-03-30 08:30:00
849,"Product XC56",20,"Food",8,160,"Oran Eustis","Susan Sterry","Female",26,"703 Harbort Terrace","Peoria",2018-08-18 16:00:00
850,"Product XC01",5,"Beauty",22,110,"Gerek Musterd","Evangeline De Robertis","Female",35,"597 Miller Way","Midland",2021-06-05 20:00:00
851,"Product XC10",50,"Health",20,1000,"Jeannette Willavoys","Simon Land","Male",38,"42302 Erie Point","Baltimore",2018-01-07 06:30:00
852,"Product XC25",15,"Electronics",19,285,"Theressa Orbine","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2021-09-21 01:30:00
853,"Product XC23",10,"Toys",6,60,"Gerek Musterd","Ashlen Upstell","Female",47,"38525 Dorton Alley","Midland",2022-05-11 07:30:00
854,"Product XC42",8,"Electronics",8,64,"Cullin Shorte","Randi Leighton","Male",37,"69139 Dahle Drive","Baltimore",2019-09-27 13:00:00
855,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"65 Helena Way","Boise",2021-03-12 19:30:00
856,"Product XC24",12,"Fashion",17,204,"Antonetta Tindall","Rosaline Breagan","Female",21,"18048 Sommers Alley","Baltimore",2022-10-20 12:00:00
857,"Product XC74",12,"Electronics",14,168,"Theressa Orbine","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2021-10-17 09:30:00
858,"Product XC18",30,"Electronics",24,720,"Bank Chataignier","Guy Pittford","Male",29,"69745 Butternut Plaza","Charleston",2020-12-14 11:00:00
859,"Product XC56",20,"Beauty",18,360,"Jeannette Willavoys","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2018-05-20 21:00:00
860,"Product XC03",10,"Fashion",8,80,"Em Oxtaby","Cathrin Finkle","Female",37,"15917 Fremont Crossing","El Paso",2019-04-13 15:30:00
861,"Product XC06",20,"Fashion",25,500,"Goddard Twiddy","Hiram Baxster","Male",51,"1136 Bunker Hill Hill","Peoria",2018-12-04 12:30:00
862,"Product XC70",50,"Fashion",15,750,"Chris Andreone","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2022-12-23 22:30:00
863,"Product XC16",20,"Fashion",12,240,"Bank Chataignier","Maren Dickie","Female",49,"7 Spaight Crossing","Charleston",2019-08-30 14:00:00
864,"Product XC20",50,"Automotive",13,650,"Theressa Orbine","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2019-08-27 18:00:00
865,"Product XC48",30,"Fashion",7,210,"Em Oxtaby","Wendel Brunel","Male",35,"15917 Fremont Crossing","El Paso",2020-04-14 08:00:00
866,"Product XC54",12,"Food",11,132,"Gerek Musterd","Lonnie Henriksson","Female",56,"58688 Atwood Circle","Midland",2022-08-27 17:00:00
867,"Product XC10",50,"Toys",10,500,"Jeannette Willavoys","Zaria Staddart","Female",54,"9259 Clemons Plaza","Baltimore",2022-04-19 01:00:00
868,"Product XC50",50,"Health",16,800,"Chris Andreone","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2022-08-05 10:30:00
869,"Product XC77",25,"Toys",8,200,"Cullin Shorte","Randi Leighton","Male",37,"69139 Dahle Drive","Baltimore",2021-06-25 05:30:00
870,"Product XC12",8,"Beauty",5,40,"Cullin Shorte","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2018-03-06 18:00:00
871,"Product XC69",40,"Beauty",4,160,"Cullin Shorte","Simon Land","Male",38,"42302 Erie Point","Baltimore",2019-04-03 00:00:00
872,"Product XC34",12,"Beauty",8,96,"Gerek Musterd","Pernell Laydel","Male",46,"04 Holy Cross Road","Midland",2019-01-11 10:30:00
873,"Product XC49",40,"Fashion",23,920,"Gorden Woolis","Jared McCreery","Male",36,"3016 Oak Valley Alley","Charleston",2021-06-11 05:30:00
874,"Product XC60",50,"Food",19,950,"Boyce Krikorian","Lesli Guerriero","Female",20,"3016 Oak Valley Alley","Charleston",2020-11-27 18:00:00
875,"Product XC40",50,"Food",20,1000,"Chris Andreone","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2022-09-04 16:00:00
876,"Product XC49",40,"Beauty",15,600,"Emlynne Filipson","Lonnie Henriksson","Female",56,"58688 Atwood Circle","Midland",2020-10-27 12:30:00
